tripID,corridor,deviceID,providerID,providerType,providerDrivingProfile,vehicleWeightClass
e3689fec9565daf72bbe8a8d5228b5e2,I-66-EB,566c1aa19cb474a5dfb9af4cf438b1f1,54229abfcfa5649e7003b83dd4755294,2,3,2
f629a767928183e1e4323c363a79c6ec,I-66-EB,a751bd0c648fb52cfef5404d6e75c363,54229abfcfa5649e7003b83dd4755294,2,3,2
1eedc66e4db3e8339861cd9d8cdd0670,I-66-EB,2013beac149e47f513c4b0bc7d7b22c2,8dd48d6a2e2cad213179a3992c0be53c,1,1,1
a3417e775d8063d1b9080602b1df3146,I-66-EB,7221ccf7a1b9bb402e66a4a24b025e6c,54229abfcfa5649e7003b83dd4755294,2,3,2
e12d7d3e253c0bac3f1d78f3441aab78,I-66-EB,55ded8efdf75a6843e1bcc206465efd1,c203d8a151612acf12457e4d67635a95,1,1,1
5aec9ba87479bda1b02ae1dbb981a524,I-66-EB,ac0d692cde8465f09a23b3ab32584b17,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
46ec1e2e055d1a313e5a55e72d8ed513,I-66-EB,3b1da1f6f9319188fced7f0d9479d14a,66f041e16a60928b05a7e228a89c3799,2,3,2
cc9973a181f1750326daa7e0d6448d25,I-66-EB,15a4dd0a633e9ddb9ccec595857ff7c5,54229abfcfa5649e7003b83dd4755294,2,3,2
fc4f9f00f7e6e14a996655cbba3434b7,I-66-EB,cf9fb95df0b29191b1cbdb8a457d2667,54229abfcfa5649e7003b83dd4755294,2,3,2
3be92d244ee5dc3b32de7ff566bdef63,I-66-EB,49421223f589797a3f009dd930746efe,f033ab37c30201f73f142449d037028d,2,3,2
46f691b588a7b7ea7b9c340019db4a27,I-66-EB,67869f597f7dbb5453221d8e0a5f2546,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
795030af54c474358cae6d2d4619a3b5,I-66-EB,49421223f589797a3f009dd930746efe,f033ab37c30201f73f142449d037028d,2,3,2
860010805056d2ee817b20dca8103de0,I-66-EB,5c3ae3a3a22d381ffacae254764da639,54229abfcfa5649e7003b83dd4755294,2,3,2
2175607ed2d9615a05df4487744cb521,I-66-EB,20606a97451556aadcbdc153fe43fece,c203d8a151612acf12457e4d67635a95,1,1,1
3922fa83c449431422291d70f4bbe0ce,I-66-EB,1f52c319da91859b19672c3edb0f8dd7,54229abfcfa5649e7003b83dd4755294,2,3,2
665f7233149d9730a80f6c0e0e1b2c3f,I-66-EB,5c3ae3a3a22d381ffacae254764da639,54229abfcfa5649e7003b83dd4755294,2,3,2
86d1671002b2af74c3b46fa4ee20bc27,I-66-EB,153a48d8d5a2dfa51895bf2910575598,550a141f12de6341fba65b0ad0433500,1,1,1
85affaa528f24b0f0b3d43ca820b97a2,I-66-EB,3516e58610b16b3ce4ba2ba735e5ca3d,67f7fb873eaf29526a11a9b7ac33bfac,1,1,1
98d3d075760f800fb8dcfe9cbb1e82ec,I-66-EB,b1398229586419d756c98f9492ff5dfd,54229abfcfa5649e7003b83dd4755294,2,3,2
6b8fe5751404f9771b95c2e5510666ab,I-66-EB,a8184cc76fdd21b1055c81fd33606326,54229abfcfa5649e7003b83dd4755294,2,3,2
2d5b87c01ea973fa63dbabf65403cfaa,I-66-EB,079198dbf3a5229b6fc6856fbaa8c601,54229abfcfa5649e7003b83dd4755294,2,3,2
d325a992a096c2953a81260458c992e9,I-66-EB,eef32210b3e3a48a07a7409783ed395e,54229abfcfa5649e7003b83dd4755294,2,3,2
9caefea469e3f23564a240b444812404,I-66-EB,2832ff0b25f030fc3069f65a16305130,39059724f73a9969845dfe4146c5660e,1,1,1
a9717db692575fc58d4169fcd02392ea,I-66-EB,861065a6217f20fc87be8165de5cd93f,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
d17e9592e614cf6dfc8ef1661a8e4f63,I-66-EB,b413b795e8a5dab77bb4462f3ddc980b,f4f6dce2f3a0f9dada0c2b5b66452017,1,1,1
2a61eac4ca91501bb65fc8257aac599e,I-66-EB,4fa245f46a4480911380a694d1fdb2af,54229abfcfa5649e7003b83dd4755294,2,3,2
9c0526dec66b92c27b9fd7a354445714,I-66-EB,60b4e10e199bbd4b61c5e0ea271024ea,82cec96096d4281b7c95cd7e74623496,1,1,1
b55f082c751a3a629338528d06e610a8,I-66-EB,55ded8efdf75a6843e1bcc206465efd1,c203d8a151612acf12457e4d67635a95,1,1,1
4f12de97a4c9a5f58df825045ead55e2,I-66-EB,f0f9e55c13159e4d7611962c3285857b,82cec96096d4281b7c95cd7e74623496,1,1,1
e5ab0fb4957a900664c9b9b6affe4ad0,I-66-EB,c85979b374bf55d24c66d86d1e4657da,f4f6dce2f3a0f9dada0c2b5b66452017,1,1,1
e25251077c93d382660567734da3ad01,I-66-EB,5047ee2c33b672a01403464d6816116b,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
6fc0d83e09458129a14f391a465e9a51,I-66-EB,663070d744a6e35ac13fc7c4fa4a6763,54229abfcfa5649e7003b83dd4755294,2,3,2
8b1085540af8be07ce332b1020c9b63a,I-66-EB,682b14862a7c54186f3ffa131af13152,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
b837b78dc8638c6998e5898050b91eeb,I-66-EB,5f6d165ce34d9c23be6a9f5ee95fa361,54229abfcfa5649e7003b83dd4755294,2,3,2
c08e927a38bd349483a39b6b58bdb37e,I-66-EB,7578a5b8b03bde8f0cd1feb7f218f9b7,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
203c543403e2efa4fe45544ced528920,I-66-EB,2ed2bf713f35ad80b21b7b7462252391,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
23c6d46301ac46927884f8c7bbcc0c2c,I-66-EB,694906bff979cff80168ec7f0e016e22,8dd48d6a2e2cad213179a3992c0be53c,1,1,1
3cd39d8782a9183464f0aa29a8537f12,I-66-EB,d151b300c62a7156132bcbfc511b20e2,54229abfcfa5649e7003b83dd4755294,2,3,2
0a175c04e4d9318e2a1f15a3293bcaeb,I-66-EB,d1d859edec37fb3d3372f070534bf9aa,54229abfcfa5649e7003b83dd4755294,2,3,2
403aff683af6534039a010b7d18f3ef6,I-66-EB,5b6a747f78e8cdd68b78e02e9752e04f,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
6508599dadad5ff3588a6c9f7ac4e66c,I-66-EB,20c6232ba6cbaac343c1d15d559fea64,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
d1b88ad537b80784597bd7e4be7a9de7,I-66-EB,b908adfca89421eb840b0290aa604909,54229abfcfa5649e7003b83dd4755294,2,3,2
9012fbe7fbff1f3a279e76fdeac324a9,I-66-EB,5bd53b608517d0feacb804bcd1138f7c,54229abfcfa5649e7003b83dd4755294,2,3,2
d8d448a484838e344f6e2880cda14257,I-66-EB,2394f0f3b857de9b7a0eb2910d723295,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
303e363306c770e56d02faed7246d875,I-66-EB,86ea78fcb9ef35504495b2fe7c7a50b3,54229abfcfa5649e7003b83dd4755294,2,3,2
33d79c50706e8db071501d5947c19883,I-66-EB,428d527de2d2e11fc3ff38380883f8f7,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
ad1eb89e27443c92c8379df87a2890af,I-66-EB,6ff615271cd0985312c8b8418e602be6,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
8aa09d26d4de5ea65110c228d7cb5559,I-66-EB,f508242aa3c46d79aa569c91956c5cd3,f033ab37c30201f73f142449d037028d,2,3,2
65df3034cf8b9f41b8876d3539534282,I-66-EB,53c86c99ed4e89d60b0e3347fd43d4fd,b9228e0962a78b84f3d5d92f4faa000b,2,3,2
10e78ff41704953e9a119c430929f34d,I-66-EB,65c279902d108253d5adbc48676fea73,54229abfcfa5649e7003b83dd4755294,2,3,2
da15dc38e0af198850c1e4c72254396e,I-66-EB,f38737e011e780e21410f95f07411c03,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
f765755187ab078123fae14b827b0458,I-66-EB,675004c40440d7adf83ddd595f6b812d,67f7fb873eaf29526a11a9b7ac33bfac,1,1,1
ca6addd951d1b1d5586301eb5158277d,I-66-EB,3516e58610b16b3ce4ba2ba735e5ca3d,67f7fb873eaf29526a11a9b7ac33bfac,1,1,1
106415ef0df74bb8e234e3e5fb44503f,I-66-EB,9d8f4bb8a3cd54ac5b90f2142aca9222,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
585094022e3f2669bb63045ed103b344,I-66-EB,6aa8587da0da6ed283cce14ba67fcf85,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
7626e4c1bffdc5ef7eb7ffcefc8d3e01,I-66-EB,e402912bbe557bd0b18861cf2c288b36,54229abfcfa5649e7003b83dd4755294,2,3,2
1ebdcdc9c15630e5047cd46c7a4bce4a,I-66-EB,b532ea08b3704a99d66016b7780ca6f9,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
a8c66215cd5d52c880b84a3f1d77f52b,I-66-EB,f6b4bd83fc0c66ada5a8ab8023613550,54229abfcfa5649e7003b83dd4755294,2,3,2
5d744d2eb0967f9a06f1db821c99b45c,I-66-EB,30f3bd97cd7556880f057ce1d07ba0a7,f4f6dce2f3a0f9dada0c2b5b66452017,1,1,1
61ec8f67b038a21e33d008db9bfe534a,I-66-EB,27df86d6cd44cc5b1e4eb435d1463673,54229abfcfa5649e7003b83dd4755294,2,3,2
7017cfcd49f2f6bfe930c4bf1ae59c07,I-66-EB,aeeb3b6ce475787c9e4e3fc0d5fdbcf3,54229abfcfa5649e7003b83dd4755294,2,3,2
be9becec3e284e09cf3f75c4820a0276,I-66-EB,5010536849a062854b4bb5e6433aa2b9,54229abfcfa5649e7003b83dd4755294,2,3,2
5eab7478dcdb9522d8604ccfb56dcba8,I-66-EB,c7d7b813fb896ab1bbf10b2b5d0d15db,54229abfcfa5649e7003b83dd4755294,2,3,2
29340c6c6e5d09a179af3e1cb6ee39c9,I-66-EB,857f4d7104f2fcfbc8927bd98a1e88bb,54229abfcfa5649e7003b83dd4755294,2,3,2
0f3afb322bbaf444334d1dc885599a26,I-66-EB,0e0129b9009dc2b0cdec17c8141b4ac5,54229abfcfa5649e7003b83dd4755294,2,3,2
77d8a12cb61f7fd24e4e71a31dd51ec4,I-66-EB,4a5b83a3023464b4c9a69c053703efde,54229abfcfa5649e7003b83dd4755294,2,3,2
20bdb994c434331b40faa62815f70b78,I-66-EB,a525bf86870b0662605575f0ace0e72a,f033ab37c30201f73f142449d037028d,2,3,2
ea6db48ad56b13caded1219103bf43db,I-66-EB,99669d045e396f865483919db0ae2e9d,f033ab37c30201f73f142449d037028d,2,3,2
7970fabce0a65bee8e633808c3ff5dee,I-66-EB,0c49c205770c0db7adf0fc87d0bc49a6,54229abfcfa5649e7003b83dd4755294,2,3,2
ebea55293e3543271eaa9e378ea68d42,I-66-EB,9d1ab985d774cd92e8423a66f7161943,54229abfcfa5649e7003b83dd4755294,2,3,2
bf8cbfed26724e12045d42d2fdda7fff,I-66-EB,4ae37f1b140f0ad7d8bfbe8534abc7a1,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
25ac4a6a62464a68cc88e84a23294e01,I-66-EB,9bc7e87453be8d2b94ad1bdcb046bafe,f033ab37c30201f73f142449d037028d,2,3,2
e72486385714e11f5a82425f8ab4ed4f,I-66-EB,c6d59f9ac67f85e1827f147e318a246a,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
a891c5c84137daf4e64860895c4da3fb,I-66-EB,5f1116052d2a1146d0ad66eaa406e8cd,8dd48d6a2e2cad213179a3992c0be53c,1,1,1
b4231cf4a52e585d51bf939bc1f9bc5a,I-66-EB,a38aeab0054290989f25f960130d7361,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
1cac97171f77ee7c991d06245eaa78ba,I-66-EB,fd9216db68edc1878ad366a9cb2774fb,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
4e61f967c1000872824b14339a619174,I-66-EB,2de0a1d7a352fb91133d0be594dc15d4,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
a48ba77c5663323bbfaa4c2db8e95107,I-66-EB,a5dcf3939b235e42429597c573fd7c73,45c48cce2e2d7fbdea1afc51c7c6ad26,2,4,3
cfc9a14365416cac6bf0e9bf944d9534,I-66-EB,fce6baba9e9c9c9ee6e2d302d911c5d8,54229abfcfa5649e7003b83dd4755294,2,3,2
f1a7de6a146730ab2ef4e010b54c6d6c,I-66-EB,2172520b9fee1093cb15d10a1dbce1a3,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
0a25970d4ac186a50ab1900227cb10b2,I-66-EB,4a10728581b8b812e1253ed66bf6f532,82cec96096d4281b7c95cd7e74623496,1,1,1
56223275dc159fc4996f5890692b0c57,I-66-EB,2de0a1d7a352fb91133d0be594dc15d4,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
23ca3d6897d9955c72b8309bef17d4c4,I-66-EB,4c574bd619fde8a2435fb1bbc6e1c359,54229abfcfa5649e7003b83dd4755294,2,3,2
546d38b40cfd62d0ade12bbad70d94c4,I-66-EB,eafcc7e9038207cf45822ed56c465f6f,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
3f5b35fbfb9afea1e5eb403206664a1a,I-66-EB,547909786983a3928bcc09229b447be5,54229abfcfa5649e7003b83dd4755294,2,3,2
6294114fcfdb23edf968160f53ae8b0b,I-66-EB,c830fbf719706324505b2117c11a12d3,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
89ab90fa4fe88517f9ef72b1fca4eefb,I-66-EB,4d6a2f9b6c3fa8dacdb845198b4f64d1,54229abfcfa5649e7003b83dd4755294,2,3,2
1832a30a5c61c7802e072fcd377cb7c9,I-66-EB,97c970dbeca2bdfb970a3e86a57212d9,f033ab37c30201f73f142449d037028d,2,3,2
5bdd8e9d7f27712addb6052899843802,I-66-EB,67c20fcd1d3e151db8febfc4376b6fc9,f4f6dce2f3a0f9dada0c2b5b66452017,1,1,1
e452499904e06559b28fca0bd3292a01,I-66-EB,9d1ab985d774cd92e8423a66f7161943,54229abfcfa5649e7003b83dd4755294,2,3,2
b6c75e730f9cd5f838df563a349d6a2b,I-66-EB,ee66636a339af547e16964220fa7e345,54229abfcfa5649e7003b83dd4755294,2,3,2
cd64caac59e12cd795227f367661c510,I-66-EB,2f5acae0b6bd0009c2c2fbf004e43352,54229abfcfa5649e7003b83dd4755294,2,3,2
e5b3b9cda442793f3c0272a3be6ff485,I-66-EB,4df35300fef69dfb6406bbbd446c612d,8dd48d6a2e2cad213179a3992c0be53c,1,1,1
8739a2ba16dd23ca29868004aec11f8f,I-66-EB,18722a286f5e062c371a988ed7947c60,f4f6dce2f3a0f9dada0c2b5b66452017,1,1,1
3fa7454dbbdee3a16097384397ef5802,I-66-EB,b460d57eeb25021cdc1248517ddeb3c6,54229abfcfa5649e7003b83dd4755294,2,3,2
1bb9c9d6d8fb9ca2df691bc4db98add5,I-66-EB,53fdaeca5f0b5a38b9c8f71471969118,82cec96096d4281b7c95cd7e74623496,1,1,1
3ae8096efe4327ccca2cf20f281dda3e,I-66-EB,de827670db958916f74c40ec361b6c14,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
b504dcaaa8275802f114ba3b2bc30bef,I-66-EB,d8ccf796701916396b6f9c6df0ed0c10,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
20c6cb76c199ec6f3fcdfc2c806f7beb,I-66-EB,5c82ce430fe08338ddbbe46e00c7218d,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
e313ca80e6a726745f8331f70968309b,I-66-EB,71b17f8f858dedd6e9570079b6ab9c24,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
0fc0cfaaea04d678d6b670efc3f95240,I-66-EB,ac8dd0a801e68a4b7e78d63c7b6cbd62,54229abfcfa5649e7003b83dd4755294,2,3,2
d146923ab519fc0c9a218562e20aca56,I-66-EB,9991d3b6efc08e1cd3517f0aaa4c0c2f,54229abfcfa5649e7003b83dd4755294,2,3,2
643f345f005d657d343803c92887da71,I-66-EB,99545474548732559f9982744cf3f24f,82cec96096d4281b7c95cd7e74623496,1,1,1
ee27727a9157e7af7557e272f2787de3,I-66-EB,db61fdb48197edf09e7e92fdff0fe89a,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
c7bc533f352fbca47f0992b73c492bc6,I-66-EB,8df27f89a49070738d45f77b5e367997,f033ab37c30201f73f142449d037028d,2,3,2
b7e6df460b0b1eaac7f5ec670a5738a3,I-66-EB,3f1c7a20b330cea1adfba8a735389a3b,82cec96096d4281b7c95cd7e74623496,1,1,1
d3354c89477aa2e56958af3e7be96788,I-66-EB,9191dee7b61e8ed894aa47c2772e9b5f,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
ea593ed0af65db1494bb8f2cb00919cc,I-66-EB,8435f09efcdf5c1ebab56865d56c6615,54229abfcfa5649e7003b83dd4755294,2,3,2
b650077ba2f3334690934ba080485615,I-66-EB,9909c2848aba8f4f4fa8c0c2f5ced6db,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
da66d1b0a572fd0ac96dd58eda78ec29,I-66-EB,626b028257a5f6247d8655bcf3bdb2f6,54229abfcfa5649e7003b83dd4755294,2,3,2
378619431221e4fcb56f43f870223293,I-66-EB,0eb83396804763899285ed09a386688a,54229abfcfa5649e7003b83dd4755294,2,3,2
73e312a8b1cc6e24e6e9153ac6f0fc29,I-66-EB,fce6baba9e9c9c9ee6e2d302d911c5d8,54229abfcfa5649e7003b83dd4755294,2,3,2
a8e730bc452ace73f16bca4c177e8206,I-66-EB,53c86c99ed4e89d60b0e3347fd43d4fd,b9228e0962a78b84f3d5d92f4faa000b,2,3,2
ae0c2a7f617e6e7b3606d5fab4edf16d,I-66-EB,a8184cc76fdd21b1055c81fd33606326,54229abfcfa5649e7003b83dd4755294,2,3,2
197e931088b5007c4d2421454ebbf897,I-66-EB,49421223f589797a3f009dd930746efe,f033ab37c30201f73f142449d037028d,2,3,2
4b9854c430fe96589b742f6204bece5d,I-66-EB,b532ea08b3704a99d66016b7780ca6f9,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
b65a0d25410ebe2812d4d28693819e8a,I-66-EB,079198dbf3a5229b6fc6856fbaa8c601,54229abfcfa5649e7003b83dd4755294,2,3,2
9fe5f7d32fbf049aa1af7e7c9fd18dca,I-66-EB,8ef29c725fc1e5df8e08a025247f4b28,54229abfcfa5649e7003b83dd4755294,2,3,2
07d3acfa13af1db66f7faa241c9b8a5d,I-66-EB,4bf3ed890e891697871a2417a42aa428,54229abfcfa5649e7003b83dd4755294,2,3,2
182576104b296baf90e4123dd788c9ed,I-66-EB,fb21112f8c3a40db37feab0123ffa787,54229abfcfa5649e7003b83dd4755294,2,3,2
4b846361eac006dbb555a5e07001a1b4,I-66-EB,8691c670da0c387ca95a68b196060912,39059724f73a9969845dfe4146c5660e,1,1,1
bd6190882843426f54e8838f6a281be1,I-66-EB,c04f2c00515bac953d22ef9e2e34f420,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
6e7f39c82fc2c6313f356e411f226f39,I-66-EB,6ab5a4c480ce5906bc9fb9946142cc49,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
2b9014042aa6dcf3956911820e25b8cb,I-66-EB,95b11bba11fc6e2f13d58bd9daae0974,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
45177c0095ce0dce770c1e55472069f8,I-66-EB,c3545574ed3d80c74cecc72ee1d52128,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
5f696dac395758196bd4b01067ead4a0,I-66-EB,5bd53b608517d0feacb804bcd1138f7c,54229abfcfa5649e7003b83dd4755294,2,3,2
adadf3823ded674c2034a4b4cea5c909,I-66-EB,5b5a4e6bc21b5b2d1204b10f859d1a27,54229abfcfa5649e7003b83dd4755294,2,3,2
c93bd32093a35407f46d067e6380ceea,I-66-EB,14f703c13c2a24e04115e6206c084bd5,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
5fae7f916a391901c6a9d87580e1bf1c,I-66-EB,079198dbf3a5229b6fc6856fbaa8c601,54229abfcfa5649e7003b83dd4755294,2,3,2
a1bd0c4f955766b0991d93eb8d25f682,I-66-EB,21ce3ebada9e5b930e829119d87b1c04,82cec96096d4281b7c95cd7e74623496,1,1,1
0deb37f081749c8848771c7cd857103d,I-66-EB,395d4ff0959a6dfde7335800e6eb87ed,f033ab37c30201f73f142449d037028d,2,3,2
18bacbe2735a632729fbb194130dd3ea,I-66-EB,c37b2489add661cb917e735b951cec16,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
6d8f629b4f86b0ea2e042f858a2f74a8,I-66-EB,b8f489be6ed9bffc558b4dd8dbf93359,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
d3348e37377aeeb90c759a04f406533f,I-66-EB,42c5a332688ffbe927daf507d0e788b1,54229abfcfa5649e7003b83dd4755294,2,3,2
0a6b4c4022d935db70b32a25bf3787c2,I-66-EB,c0f9cefd7f956f57861ce861c94a853a,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
bb2d79d99992fdead0758b1dfcfb1e30,I-66-EB,ac5e1e2e40b99767fe8bb9c9dc4a60d7,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
0e6356624e70765fe2d9050c28922535,I-66-EB,824338aa0fc6b8c342fdd93ec3d026e5,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
5397003e95f499e825512cd1cfec0cec,I-66-EB,164abdb01552a28bef0e28ba10f39628,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
4d4f7ae95c810a86a4eca9e05f47640d,I-66-EB,3b1044ab2cdc71f04d013ac562a3b54d,54229abfcfa5649e7003b83dd4755294,2,3,2
59fab01e73cef60c69604e6215e00d67,I-66-EB,e122f87ab1fbb27488f41f3a2673f8ff,54229abfcfa5649e7003b83dd4755294,2,3,2
915a041134d20803d15b566d00e3cc54,I-66-EB,003649959bae50156678f6770e4495c7,89f0fd5c927d466d6ec9a21b9ac34ffa,2,3,2
f27914df2f92eb9beb5402846d80c67a,I-66-EB,0ebd8913fe51a34f57431f53c6200f0b,39059724f73a9969845dfe4146c5660e,1,1,1
6d6979e20fa627f37431e73ad94590f7,I-66-EB,ee09e22a44b1e5dc685266eaf7e9efc5,54229abfcfa5649e7003b83dd4755294,2,3,2
9c02928fef03947d2a3e3eb2bed43756,I-66-EB,6f5f7237987824cca7b29ddd2349f459,82cec96096d4281b7c95cd7e74623496,1,1,1
c81f8bec4cb55f2960bcec19c1f9fcca,I-66-EB,03ed142cf3bfacec9648d87d789680e7,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
307d36666a42d53af25b130085c760b4,I-66-EB,eb75addbcfa6ce9b331584942b8c70ed,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
a11d5b935a1225685e05efd981202592,I-66-EB,b693e8ca13c4d73d8d582c365d1a6202,54229abfcfa5649e7003b83dd4755294,2,3,2
f2d4a16403f6b2a4b6aad8170a5fc8ab,I-66-EB,547501a5a75f02629738368e26a359d6,54229abfcfa5649e7003b83dd4755294,2,3,2
1d071c306570dd9ddbe6a27742ccf72e,I-66-EB,a3af5319c08ca5f705661b9044baf138,f4f6dce2f3a0f9dada0c2b5b66452017,1,1,1
8da3f93a887333d5e18f49900ef4694c,I-66-EB,f58969324c992c04c07b2794934d8d36,54229abfcfa5649e7003b83dd4755294,2,3,2
1f8def859a80b27c9d7dc00db6875a0a,I-66-EB,5c3ae3a3a22d381ffacae254764da639,54229abfcfa5649e7003b83dd4755294,2,3,2
38766e82a24b947b905a81860e75c940,I-66-EB,223d1f290af8d3b5b4da73d6b8dce049,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
e452162d5505b06c93305d9e608e5e40,I-66-EB,4abc131c20c45491bf8a52a7dc6e5635,54229abfcfa5649e7003b83dd4755294,2,3,2
f3a1afc5d82daf70ee2ec26e2a7e7679,I-66-EB,4d95083f142bfe0b4dc1c43f550ffb03,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
82086a3708976c63865e27bffb623d22,I-66-EB,d0162eba57ba6a332012cd5a2fd9e2d5,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
ebc846d5ce2c8a603347228dc1181896,I-66-EB,131efd3a737cdaf7cf31af9b344a4087,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
29e339b0ab604497a4e6f4f0d8a43bfb,I-66-EB,b7230ac1ff3cdb4d4d9cb7a52845cabd,82cec96096d4281b7c95cd7e74623496,1,1,1
bc0c9a509caa426f01900355deb70493,I-66-EB,611ce2f6d0d7b1b06dd6f5011f4dac62,54229abfcfa5649e7003b83dd4755294,2,3,2
6150cc285753222fb6abd23eff386daf,I-66-EB,9c31383a48c322e0fa9a3029627471f8,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
2246f6291728d84651033f82eac960bb,I-66-EB,b7bc32bbb4236de189fc736c75324f58,54229abfcfa5649e7003b83dd4755294,2,3,2
ffcecd4937de53e166f493972bcf46af,I-66-EB,6a6c6610738779c478085de9266b4e18,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
d3cd2a5eb88c4c9c2927f31a9b49f005,I-66-EB,6add0c7869d041df4d35fa01308755e2,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
9fa9be887296233c08b2335003d46937,I-66-EB,45cc806ec395994ce5f2723b6f9e1dd1,f4f6dce2f3a0f9dada0c2b5b66452017,1,1,1
ee40a2544f8e5a311c5aedbd5de06be9,I-66-EB,fd77e30bd00a470cf8fd74a6d0f55f2d,54229abfcfa5649e7003b83dd4755294,2,3,2
886e5b11e8247216377ba2d144c5bafc,I-66-EB,9ce13adf0c382b088e3ffae79db8dea3,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
1e31969fd8aadef49311fe8a80aa87cb,I-66-EB,2de0a1d7a352fb91133d0be594dc15d4,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
1e7cbd77d8edf66931e0c4ac2b83d5cb,I-66-EB,fb77966e3fc6109f527dc4125b1b2274,550a141f12de6341fba65b0ad0433500,1,1,1
432f2430329256dbb16b2eec2853f513,I-66-EB,857f4d7104f2fcfbc8927bd98a1e88bb,54229abfcfa5649e7003b83dd4755294,2,3,2
433475186609eb28c2b5c0f306362ea9,I-66-EB,079198dbf3a5229b6fc6856fbaa8c601,54229abfcfa5649e7003b83dd4755294,2,3,2
3095e80a8717113876cf1ba4f769df6d,I-66-EB,a11cc36f2726164c3c41d88094589c20,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
d46e50d3f93d17bcbbc083ff629ce568,I-66-EB,bdb823f685ea1dc584782cced48d761a,82cec96096d4281b7c95cd7e74623496,1,1,1
dc6363e3da3a008a2cd7b38fe697cda0,I-66-EB,ced2eed7dbef2b298bf73ef98511a1c8,82cec96096d4281b7c95cd7e74623496,1,1,1
de7bbdfb080fa987c760fb7a22bd3999,I-66-EB,9c05aab0a47102abe7aaee381a462063,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
fcf697bf624ded0e23c7216e1070ca24,I-66-EB,3927c3caa3f30d5ba43c30c97e67672e,8dd48d6a2e2cad213179a3992c0be53c,1,1,1
4f4df4b5233824b3df5e44dd3416db4c,I-66-EB,5c3ae3a3a22d381ffacae254764da639,54229abfcfa5649e7003b83dd4755294,2,3,2
781898d689676f10bc076ef9fa15760c,I-66-EB,cbb5dbe41ecfe204638cd516191a3612,54229abfcfa5649e7003b83dd4755294,2,3,2
7f8b09a02d57ffd861342d9a9f806273,I-66-EB,d09ecdf2595d8e4ed2f932cd39db9a16,f033ab37c30201f73f142449d037028d,2,3,2
