 1310538921,            0.47229181561536,I66-E-495-N-GWPKWY-SE,AM,1
 1310516307,            0.10363850111368,I66-E-495-N-GWPKWY-SE,AM,2
 1310388991,            0.63085331638992,I66-E-495-N-GWPKWY-SE,AM,3
 1310388985,            0.50730608228456,I66-E-495-N-GWPKWY-SE,AM,4
 1310400420,            0.64033544077984,I66-E-495-N-GWPKWY-SE,AM,5
 1310388998,            0.56027797640256,I66-E-495-N-GWPKWY-SE,AM,6
 1310400407,            0.651818380408,I66-E-495-N-GWPKWY-SE,AM,7
 1310400645,            0.65175002957688,I66-E-495-N-GWPKWY-SE,AM,8
 1310438011,            0.84743845907344,I66-E-495-N-GWPKWY-SE,AM,9
 1310370202,            0.17531366811088,I66-E-495-N-GWPKWY-SE,AM,10
 1310400637,            0.6492707585208,I66-E-495-N-GWPKWY-SE,AM,11
 1310263171,            0.37433264719656,I66-E-495-N-GWPKWY-SE,AM,12
 1310505117,            0.09264023101528,I66-E-495-N-GWPKWY-SE,AM,13
 1310438025,            0.15546085852648,I66-E-495-N-GWPKWY-SE,AM,14
 1310400673,            0.62411765266864,I66-E-495-N-GWPKWY-SE,AM,15
 1310285905,            0.12391384310864,I66-E-495-N-GWPKWY-SE,AM,16
 1310403877,            0.3851880019208,I66-E-495-N-GWPKWY-SE,AM,17
 1310400660,            0.74271255837376,I66-E-495-N-GWPKWY-SE,AM,18
 1310231369,            0.21004831774368,I66-E-495-N-GWPKWY-SE,AM,19
 1310263844,            0.15471521309608,I66-E-495-N-GWPKWY-SE,AM,20
 1310261307,            0.34567500782152,I66-E-495-N-GWPKWY-SE,AM,21
 1310389567,            0.01797005487264,I66-E-495-N-GWPKWY-SE,AM,22
 1310323648,            0.13691292844528,I66-E-495-N-GWPKWY-SE,AM,23
 1310567213,            0.29411984002128,I66-E-495-N-GWPKWY-SE,AM,24
 1310520089,            0.53718782290784,I66-E-495-N-GWPKWY-SE,AM,25
 1310520126,            0.60805520735544,I66-E-495-N-GWPKWY-SE,AM,26
 1310520115,            0.32969334076328,I66-E-495-N-GWPKWY-SE,AM,27
 1310466600,            0.42049431305024,I66-E-495-N-GWPKWY-SE,AM,28
 1310520352,            0.64316267970344,I66-E-495-N-GWPKWY-SE,AM,29
 1310298177,            0.513563290188,I66-E-495-N-GWPKWY-SE,AM,30
 1310520339,            0.52647538355776,I66-E-495-N-GWPKWY-SE,AM,31
 1310365792,            0.41542392412352,I66-E-495-N-GWPKWY-SE,AM,32
 1310520376,            0.52582294380616,I66-E-495-N-GWPKWY-SE,AM,33
 1310365779,            0.15510667694704,I66-E-495-N-GWPKWY-SE,AM,34
 1310512832,            0.89067968032472,I66-E-495-N-GWPKWY-SE,AM,35
