Origin Lat,Origin Long,Destination Lat,Destination Long,DateTimePathID,OD Node 2017 Count,OD Node 2018 Count,DateTime 2017 Count,DateTime 2018 Count2017 Path Count,2018 Path Count
38.92981981981982,-77.01881603757707,38.497609459459454,-76.90281136294878,15:001,US-50-WB,2245,2143,11,17,0,1
38.92981981981982,-77.01881603757707,38.497609459459454,-76.90281136294878,16:004,I-66-WB,2245,2143,20,19,0,1
38.92981981981982,-77.01881603757707,38.497609459459454,-76.90281136294878,16:005,US-29-SB,2245,2143,15,12,1,0
38.92981981981982,-77.01881603757707,38.497609459459454,-76.90281136294878,16:301,US-50-WB,2245,2143,5,14,1,0
38.92981981981982,-77.01881603757707,38.497609459459454,-76.90281136294878,17:001,US-29-SB,2245,2143,19,27,0,1
38.92981981981982,-77.01881603757707,38.497609459459454,-76.90281136294878,17:301,US-50-WB,2245,2143,21,14,1,0
38.92981981981982,-77.01881603757707,38.497609459459454,-76.90281136294878,18:304,US-50-WB,2245,2143,18,15,1,0
38.7433097051597,-77.41614681716534,38.74963963963964,-77.284,05:002,I-66-EB,686,596,3,1,0,1
38.7433097051597,-77.41614681716534,38.74963963963964,-77.284,05:003,I-66-EB,686,596,2,3,0,1
38.7433097051597,-77.41614681716534,38.74963963963964,-77.284,05:302,US-50-EB,686,596,4,2,1,0
38.7433097051597,-77.41614681716534,38.74963963963964,-77.284,06:001,US-29-NB,686,596,3,2,1,0
38.7433097051597,-77.41614681716534,38.74963963963964,-77.284,06:005,I-66-EB,686,596,3,2,0,1
38.7433097051597,-77.41614681716534,38.74963963963964,-77.284,06:303,US-29-NB,686,596,12,0,1,0
38.7433097051597,-77.41614681716534,38.74963963963964,-77.284,06:304,US-50-EB,686,596,4,8,0,1
38.7433097051597,-77.41614681716534,38.74963963963964,-77.284,07:001,US-29-NB,686,596,4,9,1,0
38.7433097051597,-77.41614681716534,38.74963963963964,-77.284,07:005,US-29-NB,686,596,8,5,1,0
38.7433097051597,-77.41614681716534,38.74963963963964,-77.284,07:304,US-29-NB,686,596,6,9,0,1
38.7433097051597,-77.41614681716534,38.74963963963964,-77.284,08:301,I-66-EB,686,596,7,5,1,0
38.69416965601965,-77.48863329942368,39.11,-76.75607548574631,05:002,I-66-EB-TZ1-2-3_US-29-NB-TZ4---I-66-EB,551,526,2,3,1,0
38.69416965601965,-77.48863329942368,39.11,-76.75607548574631,06:301,I-66-EB,551,526,7,4,0,1
38.8415898034398,-77.27172408594001,39.11,-77.284,05:002,I-66-EB,8091,8156,7,8,0,1
38.8415898034398,-77.27172408594001,39.11,-77.284,06:002,I-66-EB-TZ1-2_US-29-NB-TZ3-4,8091,8156,18,17,0,1
38.8415898034398,-77.27172408594001,39.11,-77.284,06:301,US-50-EB,8091,8156,24,28,0,1
38.8415898034398,-77.27172408594001,39.11,-77.284,06:301,US-29-NB,8091,8156,24,28,0,1
38.8415898034398,-77.27172408594001,39.11,-77.284,06:302,US-50-EB,8091,8156,34,25,1,0
38.8415898034398,-77.27172408594001,39.11,-77.284,06:303,I-66-EB,8091,8156,38,42,0,1
38.8415898034398,-77.27172408594001,39.11,-77.284,06:304,I-66-EB,8091,8156,43,30,0,2
38.8415898034398,-77.27172408594001,39.11,-77.284,06:304,US-50-EB,8091,8156,43,30,0,1
38.8415898034398,-77.27172408594001,39.11,-77.284,06:304,I-66-EB---I-66-WB,8091,8156,43,30,0,1
38.8415898034398,-77.27172408594001,39.11,-77.284,07:001,US-50-EB---US-50-WB_TZ4_I-66-WB-TZ3-2-1,8091,8156,44,38,1,0
38.8415898034398,-77.27172408594001,39.11,-77.284,07:001,US-50-EB,8091,8156,44,38,0,2
38.8415898034398,-77.27172408594001,39.11,-77.284,07:002,US-29-NB,8091,8156,38,60,1,1
38.8415898034398,-77.27172408594001,39.11,-77.284,07:002,US-50-EB,8091,8156,38,60,2,2
38.8415898034398,-77.27172408594001,39.11,-77.284,07:002,I-66-EB,8091,8156,38,60,0,1
38.8415898034398,-77.27172408594001,39.11,-77.284,07:003,US-50-EB,8091,8156,52,39,0,3
38.8415898034398,-77.27172408594001,39.11,-77.284,07:003,I-66-EB,8091,8156,52,39,0,1
38.8415898034398,-77.27172408594001,39.11,-77.284,07:004,US-50-EB,8091,8156,43,54,1,0
38.8415898034398,-77.27172408594001,39.11,-77.284,07:004,I-66-EB,8091,8156,43,54,0,2
38.8415898034398,-77.27172408594001,39.11,-77.284,07:005,US-50-EB,8091,8156,40,46,1,3
38.8415898034398,-77.27172408594001,39.11,-77.284,07:005,I-66-EB,8091,8156,40,46,0,1
38.8415898034398,-77.27172408594001,39.11,-77.284,07:301,US-50-EB,8091,8156,57,58,1,2
38.8415898034398,-77.27172408594001,39.11,-77.284,07:302,US-29-NB,8091,8156,52,60,1,0
38.8415898034398,-77.27172408594001,39.11,-77.284,07:302,US-50-EB,8091,8156,52,60,0,1
38.8415898034398,-77.27172408594001,39.11,-77.284,07:303,US-50-EB,8091,8156,69,63,1,0
38.8415898034398,-77.27172408594001,39.11,-77.284,07:303,I-66-EB,8091,8156,69,63,1,0
38.8415898034398,-77.27172408594001,39.11,-77.284,07:304,US-50-EB,8091,8156,65,61,2,1
38.8415898034398,-77.27172408594001,39.11,-77.284,07:305,US-50-EB,8091,8156,53,61,1,0
38.8415898034398,-77.27172408594001,39.11,-77.284,08:001,US-50-EB,8091,8156,53,77,1,0
38.8415898034398,-77.27172408594001,39.11,-77.284,08:002,I-66-EB-TZ1-2-3_US-29-NB-TZ4---I-66-EB,8091,8156,56,61,1,0
