Index,NodeType,Direction,Latitude,Longitude,InterestCount%,AM%,PM%
62,Origin,True,38.8415898034398,-77.561672817188,0.000002,0.000002,0.000001
62,Destination,True,39.03431,-77.05074797396043,0.000002,0.000002,0.000001
63,Origin,True,38.8415898034398,-76.90928817188002,0.000026,0.000034,0.000020
63,Destination,True,39.03431,-76.96562196094064,0.000026,0.000034,0.000020
64,Origin,False,38.86032675675675,-77.221,0.000322,0.000319,0.000324
64,Destination,False,38.497609459459454,-77.34162054517951,0.000322,0.000319,0.000324
65,Origin,True,38.6450296068796,-77.41559237698884,0.000028,0.000031,0.000026
65,Destination,True,38.744337927927916,-77.221,0.000028,0.000031,0.000026
66,Origin,True,39.03815,-77.48991559186128,0.000091,0.000133,0.000060
66,Destination,True,38.97631558558558,-77.13574732459044,0.000091,0.000133,0.000060
67,Origin,True,38.7433097051597,-77.48881787811023,0.000106,0.000163,0.000065
67,Destination,True,38.80233234234233,-76.96409519706478,0.000106,0.000163,0.000065
68,Origin,True,38.595889557739554,-77.12351956208376,0.000011,0.000013,0.000009
68,Destination,True,39.03431,-76.88049594792085,0.000011,0.000013,0.000009
69,Origin,True,38.497609459459454,-77.12221595406415,0.000002,0.000004,0.000000
69,Destination,True,39.03431,-77.221,0.000002,0.000004,0.000000
70,Origin,True,38.8415898034398,-76.98177535469202,0.000052,0.000052,0.000051
70,Destination,True,38.86032675675675,-77.13549286563962,0.000052,0.000052,0.000051
71,Origin,False,38.744337927927916,-76.87794753257009,0.000009,0.000011,0.000008
71,Destination,False,38.79244975429975,-76.98094895126223,0.000009,0.000011,0.000008
72,Origin,False,38.918321171171165,-77.221,0.000698,0.000544,0.000808
72,Destination,False,39.03815,-77.41779338779192,0.000698,0.000544,0.000808
73,Origin,True,38.9398699017199,-77.12803037000184,0.000165,0.000165,0.000165
73,Destination,True,38.97631558558558,-77.221,0.000165,0.000165,0.000165
74,Origin,True,38.8415898034398,-77.344211268752,0.000835,0.000756,0.000891
74,Destination,True,39.03431,-76.96562196094064,0.000835,0.000756,0.000891
75,Origin,True,38.79244975429975,-77.27126497292346,0.000172,0.000187,0.000160
75,Destination,True,38.918321171171165,-77.05024056941389,0.000172,0.000187,0.000160
76,Origin,False,38.918321171171165,-77.221,0.000031,0.000023,0.000037
76,Destination,False,38.595889557739554,-77.34236546404786,0.000031,0.000023,0.000037
77,Origin,True,38.9398699017199,-77.2726388357156,0.000183,0.000191,0.000178
77,Destination,True,38.97631558558558,-76.96524197377131,0.000183,0.000191,0.000178
78,Origin,False,38.97631558558558,-77.13574732459044,0.000149,0.000158,0.000142
78,Destination,False,38.9398699017199,-76.83881343857432,0.000149,0.000158,0.000142
79,Origin,False,38.97631558558558,-77.13574732459044,0.000001,0.000000,0.000002
79,Destination,False,38.546749508599504,-77.19591021914697,0.000001,0.000000,0.000002
80,Origin,True,38.595889557739554,-77.12351956208376,0.000001,0.000001,0.000000
80,Destination,True,38.86032675675675,-77.13549286563962,0.000001,0.000001,0.000000
81,Origin,True,38.69416965601965,-77.34310659884737,0.000171,0.000178,0.000166
81,Destination,True,38.86032675675675,-77.13549286563962,0.000171,0.000178,0.000166
82,Origin,False,38.80233234234233,-77.13536506568826,0.000449,0.000484,0.000424
82,Destination,False,38.497609459459454,-76.9759462266539,0.000449,0.000484,0.000424
83,Origin,True,38.9398699017199,-77.2726388357156,0.000020,0.000021,0.000019
83,Destination,True,38.744337927927916,-76.79218441571261,0.000020,0.000021,0.000019
84,Origin,False,38.80233234234233,-76.96409519706478,0.000016,0.000017,0.000015
84,Destination,False,38.69416965601965,-77.63416,0.000016,0.000017,0.000015
85,Origin,False,38.80233234234233,-76.7928253284413,0.000002,0.000004,0.000001
85,Destination,False,38.89072985257985,-77.63416,0.000002,0.000004,0.000001
86,Origin,True,38.69416965601965,-77.1248165479829,0.000053,0.000054,0.000053
86,Destination,True,38.97631558558558,-76.87998929836175,0.000053,0.000054,0.000053
87,Origin,False,38.86032675675675,-77.13549286563962,0.000671,0.000639,0.000695
87,Destination,False,38.98900995085995,-77.56194689624745,0.000671,0.000639,0.000695
88,Origin,False,38.744337927927916,-76.87794753257009,0.000001,0.000002,0.000001
88,Destination,False,38.497609459459454,-77.12221595406415,0.000001,0.000002,0.000001
89,Origin,True,38.69416965601965,-77.63416,0.000001,0.000000,0.000001
89,Destination,True,38.744337927927916,-76.87794753257009,0.000001,0.000000,0.000001
90,Origin,True,38.595889557739554,-77.05057092809572,0.000001,0.000003,0.000000
90,Destination,True,38.86032675675675,-76.79346432819808,0.000001,0.000003,0.000000
91,Origin,True,38.497609459459454,-77.26848568147439,0.000042,0.000041,0.000042
91,Destination,True,38.744337927927916,-76.96371064942757,0.000042,0.000041,0.000042
92,Origin,True,38.98900995085995,-77.41752068874236,0.000283,0.000363,0.000226
92,Destination,True,39.03431,-77.221,0.000283,0.000363,0.000226
93,Origin,False,38.86032675675675,-76.87897146255847,0.000037,0.000064,0.000018
93,Destination,False,38.7433097051597,-77.48881787811023,0.000037,0.000064,0.000018
94,Origin,True,38.89072985257985,-77.12739085423594,0.000565,0.000526,0.000593
94,Destination,True,39.03431,-76.88049594792085,0.000565,0.000526,0.000593
95,Origin,True,38.8415898034398,-77.27172408594001,0.000376,0.000384,0.000370
95,Destination,True,39.03431,-76.96562196094064,0.000376,0.000384,0.000370
96,Origin,True,38.546749508599504,-76.83070206843611,0.000001,0.000003,0.000000
96,Destination,True,38.744337927927916,-77.221,0.000001,0.000003,0.000000
97,Origin,True,38.79244975429975,-77.34384397833877,0.000040,0.000040,0.000040
97,Destination,True,38.86032675675675,-76.96447859691885,0.000040,0.000040,0.000040
98,Origin,True,39.03815,-77.12930457151448,0.000069,0.000075,0.000065
98,Destination,True,38.744337927927916,-77.04947376628505,0.000069,0.000075,0.000065
99,Origin,True,38.89072985257985,-76.83780848522791,0.000032,0.000042,0.000025
99,Destination,True,38.918321171171165,-77.13562028470695,0.000032,0.000042,0.000025
100,Origin,False,38.918321171171165,-76.96486085412083,0.000162,0.000191,0.000141
100,Destination,False,38.595889557739554,-77.26941683005982,0.000162,0.000191,0.000141
101,Origin,True,38.497609459459454,-77.19535081776927,0.000001,0.000002,0.000000
101,Destination,True,38.744337927927916,-77.04947376628505,0.000001,0.000002,0.000000
102,Origin,False,38.97631558558558,-77.221,0.000077,0.000082,0.000073
102,Destination,False,38.89072985257985,-76.83780848522791,0.000077,0.000082,0.000073
103,Origin,True,38.6450296068796,-76.83274538229243,0.000009,0.000017,0.000003
103,Destination,True,38.97631558558558,-76.87998929836175,0.000009,0.000017,0.000003
104,Origin,False,38.86032675675675,-77.221,0.000172,0.000162,0.000179
104,Destination,False,38.6450296068796,-77.41559237698884,0.000172,0.000162,0.000179
105,Origin,True,39.03815,-76.84081575523705,0.000002,0.000003,0.000001
105,Destination,True,38.80233234234233,-77.221,0.000002,0.000003,0.000001
106,Origin,False,38.97631558558558,-76.96524197377131,0.000065,0.000084,0.000052
106,Destination,False,38.7433097051597,-77.05279151244092,0.000065,0.000084,0.000052
107,Origin,True,38.7433097051597,-76.83477832960627,0.000004,0.000005,0.000002
107,Destination,True,38.744337927927916,-76.96371064942757,0.000004,0.000005,0.000002
108,Origin,True,38.79244975429975,-77.48900198916938,0.000063,0.000089,0.000044
108,Destination,True,38.80233234234233,-77.04973013137652,0.000063,0.000089,0.000044
109,Origin,False,38.918321171171165,-76.87948113882777,0.000025,0.000035,0.000019
109,Destination,False,38.595889557739554,-77.56121136601196,0.000025,0.000035,0.000019
