origin,destination,weekday,time,path,zscore,pvalue
"Fairfax County, NOVA","Annandale, DC",2,07:30,US-50-EB,1.704851374235982,0.08822214719873522
"Fairfax County, NOVA","Annandale, DC",2,07:30,I-66-EB,1.3919963071148296,0.16392351623010137
"Fairfax County, NOVA","Annandale, DC",2,07:30,I-66-EB-TZ1_US-29-NB-TZ2-3-4,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",3,07:30,US-50-EB,1.0318488762376428,0.30214291854688313
"Fairfax County, NOVA","Annandale, DC",3,07:30,I-66-EB,1.3919963071148296,0.16392351623010137
"Fairfax County, NOVA","Annandale, DC",4,07:30,US-50-EB,0.5499834056957615,0.5823307554579664
"Fairfax County, NOVA","Annandale, DC",5,07:30,I-66-EB,0.02241315846126644,0.9821183840547787
"Fairfax County, NOVA","Annandale, DC",5,07:30,US-50-EB,1.3919963071148296,0.16392351623010137
"Fairfax County, NOVA","Annandale, DC",1,08:00,I-66-EB,0.03169740304968944,0.9747133659137508
"Fairfax County, NOVA","Annandale, DC",2,08:00,US-50-EB,0.604884562844459,0.5452557009657486
"Fairfax County, NOVA","Annandale, DC",2,08:00,US-29-NB,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",3,08:00,US-50-EB,1.4368226240373625,0.15076840019879656
"Fairfax County, NOVA","Annandale, DC",4,08:00,I-66-EB,0.777809096801933,0.43668156431942196
"Fairfax County, NOVA","Annandale, DC",4,08:00,US-29-NB,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",5,08:00,US-50-EB,1.7597525313846796,0.07844977469085967
"Fairfax County, NOVA","Annandale, DC",5,08:00,I-66-EB,1.0159804440637878,0.3096386991599793
"Fairfax County, NOVA","Annandale, DC",5,08:00,US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.0159804440637878,0.3096386991599793
"Fairfax County, NOVA","Annandale, DC",1,08:30,US-50-EB,1.0159804440637878,0.3096386991599793
"Fairfax County, NOVA","Annandale, DC",1,08:30,I-66-EB,0.604884562844459,0.5452557009657486
"Fairfax County, NOVA","Annandale, DC",2,08:30,I-66-EB,0.02241315846126644,0.9821183840547787
"Fairfax County, NOVA","Annandale, DC",2,08:30,US-29-NB,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",3,08:30,I-66-EB,0.02241315846126644,0.9821183840547787
"Fairfax County, NOVA","Annandale, DC",3,08:30,US-50-EB-TZ1-2_I-66-EB-TZ3-4,1.0159804440637878,0.3096386991599793
"Fairfax County, NOVA","Annandale, DC",3,08:30,US-50-EB,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",4,08:30,I-66-EB,0.5499834056957615,0.5823307554579664
"Fairfax County, NOVA","Annandale, DC",5,08:30,I-66-EB,0.03169740304968944,0.9747133659137508
"Fairfax County, NOVA","Annandale, DC",5,08:30,US-50-EB,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",3,09:00,I-66-EB,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",4,09:00,I-66-EB,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",5,09:00,I-66-EB,0.9684540701382639,0.33281764680945347
"Fairfax County, NOVA","Annandale, DC",4,15:00,US-50-EB,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",4,15:30,I-66-EB,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",5,15:30,US-50-EB,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",1,16:00,I-66-WB,0.984283656575345,0.32497606300919535
