Index,NodeType,Direction,Latitude,Longitude,InterestCount%,AM%,PM%
105,Origin,True,38.8415898034398,-77.05426253750402,0.002544,0.002436,0.002621
105,Destination,True,39.11,-77.284,0.002544,0.002436,0.002621
106,Origin,True,38.546749508599504,-76.83070206843611,0.000005,0.000009,0.000002
106,Destination,True,38.92981981981982,-77.01881603757707,0.000005,0.000009,0.000002
107,Origin,False,39.11,-77.02003774287316,0.000001,0.000002,0.000000
107,Destination,False,38.595889557739554,-77.05057092809572,0.000001,0.000002,0.000000
108,Origin,False,39.11,-77.284,0.000004,0.000007,0.000002
108,Destination,False,38.9398699017199,-77.63416,0.000004,0.000007,0.000002
109,Origin,False,39.11,-77.284,0.000000,0.000000,0.000000
109,Destination,False,38.8415898034398,-77.489185634376,0.000000,0.000000,0.000000
110,Origin,True,38.7433097051597,-77.41614681716534,0.000098,0.000131,0.000074
110,Destination,True,38.92981981981982,-77.01881603757707,0.000098,0.000131,0.000074
111,Origin,False,39.11,-77.284,0.000000,0.000000,0.000000
111,Destination,False,38.79244975429975,-77.63416,0.000000,0.000000,0.000000
112,Origin,False,38.74963963963964,-77.284,0.000108,0.000119,0.000101
112,Destination,False,38.497609459459454,-76.90281136294878,0.000108,0.000119,0.000101
113,Origin,True,38.6450296068796,-77.05131300530358,0.000048,0.000090,0.000019
113,Destination,True,39.11,-77.02003774287316,0.000048,0.000090,0.000019
114,Origin,True,38.79244975429975,-77.56158099458469,0.000285,0.000428,0.000184
114,Destination,True,38.92981981981982,-77.01881603757707,0.000285,0.000428,0.000184
115,Origin,False,39.11,-77.284,0.000001,0.000001,0.000000
115,Destination,False,38.595889557739554,-77.63416,0.000001,0.000001,0.000000
116,Origin,True,38.98900995085995,-77.63416,0.000007,0.000006,0.000008
116,Destination,True,38.74963963963964,-77.284,0.000007,0.000006,0.000008
117,Origin,True,38.9398699017199,-77.48955153428624,0.000096,0.000139,0.000066
117,Destination,True,38.74963963963964,-76.75116594155521,0.000096,0.000139,0.000066
118,Origin,False,38.74963963963964,-77.01758297077761,0.000046,0.000058,0.000038
118,Destination,False,39.03815,-76.84081575523705,0.000046,0.000058,0.000038
119,Origin,False,38.92981981981982,-76.75363207515413,0.000006,0.000012,0.000002
119,Destination,False,39.03815,-76.84081575523705,0.000006,0.000012,0.000002
120,Origin,False,39.11,-77.02003774287316,0.000002,0.000004,0.000001
120,Destination,False,38.595889557739554,-76.97762229410769,0.000002,0.000004,0.000001
121,Origin,True,38.98900995085995,-77.56194689624745,0.000125,0.000236,0.000046
121,Destination,True,38.92981981981982,-77.284,0.000125,0.000236,0.000046
122,Origin,True,39.03815,-76.84081575523705,0.000009,0.000014,0.000005
122,Destination,True,38.74963963963964,-77.284,0.000009,0.000014,0.000005
123,Origin,True,38.69416965601965,-77.63416,0.000001,0.000002,0.000001
123,Destination,True,39.11,-76.75607548574631,0.000001,0.000002,0.000001
124,Origin,False,39.11,-77.02003774287316,0.000001,0.000002,0.000000
124,Destination,False,38.497609459459454,-76.82967649924366,0.000001,0.000002,0.000000
125,Origin,True,38.9398699017199,-77.56185576714311,0.000185,0.000307,0.000098
125,Destination,True,38.74963963963964,-77.01758297077761,0.000185,0.000307,0.000098
126,Origin,True,38.7433097051597,-77.19813363433069,0.000577,0.000633,0.000537
126,Destination,True,38.74963963963964,-77.284,0.000577,0.000633,0.000537
127,Origin,True,38.7433097051597,-77.27080469527557,0.000136,0.000128,0.000142
127,Destination,True,38.92981981981982,-77.284,0.000136,0.000128,0.000142
128,Origin,True,38.89072985257985,-77.27218203873996,0.005192,0.005111,0.005250
128,Destination,True,39.11,-77.02003774287316,0.005192,0.005111,0.005250
129,Origin,True,38.595889557739554,-76.90467366011966,0.000017,0.000031,0.000007
129,Destination,True,38.74963963963964,-76.75116594155521,0.000017,0.000031,0.000007
130,Origin,True,38.497609459459454,-76.90281136294878,0.000000,0.000001,0.000000
130,Destination,True,38.92981981981982,-77.284,0.000000,0.000001,0.000000
131,Origin,True,38.98900995085995,-77.63416,0.000000,0.000000,0.000000
131,Destination,True,39.11,-76.75607548574631,0.000000,0.000000,0.000000
132,Origin,True,38.69416965601965,-76.97928984740659,0.000012,0.000022,0.000006
132,Destination,True,39.11,-77.02003774287316,0.000012,0.000022,0.000006
133,Origin,True,38.6450296068796,-77.34273650265179,0.002611,0.002758,0.002506
133,Destination,True,39.11,-77.02003774287316,0.002611,0.002758,0.002506
134,Origin,True,38.8415898034398,-77.416698451564,0.001180,0.001319,0.001080
134,Destination,True,38.74963963963964,-77.01758297077761,0.001180,0.001319,0.001080
135,Origin,True,38.8415898034398,-77.416698451564,0.000002,0.000002,0.000001
135,Destination,True,38.74963963963964,-77.284,0.000002,0.000002,0.000001
136,Origin,False,38.74963963963964,-77.284,0.000045,0.000059,0.000035
136,Destination,False,38.546749508599504,-77.19591021914697,0.000045,0.000059,0.000035
137,Origin,False,39.11,-76.75607548574631,0.000005,0.000006,0.000005
