tripID,corridor,deviceID,providerID,providerType,providerDrivingProfile,vehicleWeightClass
4537151401a21f8d489a72479797a7e7,US-50-EB,cd100c361824249004a07c28f23f101c,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
134ff4ff8c7700320e00b6e2ff3657d9,US-50-EB,cd100c361824249004a07c28f23f101c,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
2418d8a1c795e43a9c82c3f00af57e03,US-50-EB,4dfd16122ff247ab3ba1840f26e6ff86,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
7af9b5dc6c87799caf9fbe70515fe482,US-50-EB,d8809a172da9d773f9413eb05b81e6e2,82cec96096d4281b7c95cd7e74623496,1,1,1
376e82cc67dca7784b373bbfc3c05faf,US-50-EB,30e0210fe2c999a4beb9bbe2cad3c5e8,54229abfcfa5649e7003b83dd4755294,2,3,2
fe46afa8c2869cdd1054097d2edaeb18,US-50-EB,e92cf56d4a72d9716bfe0309d2b16448,82cec96096d4281b7c95cd7e74623496,1,1,1
354a8e5e92c909864d8a7229094265d8,US-50-EB,c8cd7a667f399b8ba7086ba39fe30ce2,8dd48d6a2e2cad213179a3992c0be53c,1,1,1
533f04f4b964766d5131179e35dfdce8,US-50-EB,fc9aae3fdd0d25d3c6d4e25f55e69450,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
475e25fa7374fe29d81b479aed34df7b,US-50-EB,54f1a41e1ceed24e52e5715ac5a0f87a,82cec96096d4281b7c95cd7e74623496,1,1,1
ec283279040b726cc8cebeb7401778db,US-50-EB,e2b759531a83f7246c07f45c689303d2,54229abfcfa5649e7003b83dd4755294,2,3,2
a0d1f023ddfafbf10b9487231e39f03f,US-50-EB,e7e4ebd3b185fe98867b4cf51bc7fcd3,54229abfcfa5649e7003b83dd4755294,2,3,2
fd883d1147331ae04c7c77af270530fc,US-50-EB,84eb45e4223c6b8396e169f93edcbf38,54229abfcfa5649e7003b83dd4755294,2,3,2
424dfe477b711b608f69152fd8bafaa7,US-50-EB,581a16cc2cd38ef9bd0ce18d37657303,54229abfcfa5649e7003b83dd4755294,2,3,2
495373e71f8240a61f1fb618f94b7ff4,US-50-EB,f8d8c23734013e4f35e2243a0cf5d3a8,8dd48d6a2e2cad213179a3992c0be53c,1,1,1
201df6323789a64df42785d0a0a13c12,US-50-EB,2acc53729236d1e231cf9af57b04f9b4,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
c16d22c8c6eaaafeabd82b087b3ee881,US-50-EB,e29b37a1992a2bc748c45e964c09ca56,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
346e1655dbe746e6ff12c5049aeedc31,US-50-EB,8a44eb64925ed35453594c5cbe7beeea,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
93db23830031e409224a2179afd3eaaa,US-50-EB,fd1b38b79968051f4a92466611ad5a5e,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
c1e201995fd6d4259e7226896194852c,US-50-EB,d7c220584fe5c06000d079378474df19,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
5fb6f96b3ccd9c4b6fdd3264cbc8be78,US-50-EB,c86b22b41d8e16d57b438f1ecd7e6a00,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
06747eadc4b3c9e0fd3d04b9037bb4ba,US-50-EB,467dac4f8c29bbc09cb6e86735906a58,f033ab37c30201f73f142449d037028d,2,3,2
870c745e31c013c575facbe4d3cd9497,US-50-EB,eabc4cfaff9e5769a76a6a99887fc291,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
fd23c75fb6a1612690e23aad927712bc,US-50-EB,22d053409cd64659907ede6a86e666b6,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
59c4dceda8a49609503a3297cab8a39d,US-50-EB,a87e702eb34f287778fd576a6cf8791d,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
a3ce60b0457a8071f8c5f4ef13fa18df,US-50-EB,a39ba4b8048db47eb8d3fd0aa51411a0,54229abfcfa5649e7003b83dd4755294,2,3,2
a6cdff0004181dd31fa941e9a81796c1,US-50-EB,68f7f6d68a772f56639be4559bddd504,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
d8098f856f6f0b342b9708d8f9f2d696,US-50-EB,f094c645f84f28298ab0ae29ae440c67,54229abfcfa5649e7003b83dd4755294,2,3,2
b4e72a32075f419b4754505db9ff5989,US-50-EB,b89052b2c71545aabcfb3543830df8a1,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
843b20b57e3fb4ce039094e0a9a652c3,US-50-EB,b5388c30052d3694421fed79d9a785c0,54229abfcfa5649e7003b83dd4755294,2,3,2
9bdb9db10f8aba7baa41f8062f6b23fb,US-50-EB,a1b2abb54890927990c0498b54b05b97,89f0fd5c927d466d6ec9a21b9ac34ffa,2,3,2
fe82f077ea1272dc8832c965ae8c1fa7,US-50-EB,9e4f3a104787f43a97506c492a6404e5,54229abfcfa5649e7003b83dd4755294,2,3,2
c493b45297ecb4816107d957b48f5648,US-50-EB,9913d1cdee8ba9aa6477ae4c852515d8,54229abfcfa5649e7003b83dd4755294,2,3,2
981eb6abb62a30cc03f835469b8c11d1,US-50-EB,1b0eb0575315ebfc34a4bfc673556eef,54229abfcfa5649e7003b83dd4755294,2,3,2
2f9f5c74e7b4a849e83b03d83278a244,US-50-EB,0e5d7bbb75a0e442e5bf0ed5843437e7,66f041e16a60928b05a7e228a89c3799,2,3,2
