00325c7d2f147f9ec13e6b2c11ef4ec1,84e83069bc811a4eef891ac32b19a60e,f4f6dce2f3a0f9dada0c2b5b66452017,1,2017-04-27T11:16:24.000Z,4,2017-04-27T11:44:09.000Z,4,38.8915,-77.1388,38.8623,-77.2136,false,false,II,1,1,1,1,VA_Box1,VA_Box1,false,,0,21.768784922624402,64.75225908622981,10068.063026713788,1,,
004535c4429c71082c1175f33bfeb5a3,a57f59e4e7469cb1bc6e334a272a26a2,54229abfcfa5649e7003b83dd4755294,1,2017-04-29T09:32:43.000Z,6,2017-04-29T09:35:57.000Z,6,38.9181,-77.2236,38.9153,-77.225,true,false,II,2,3,2,1,VA_Box1,VA_Box1,false,,1,6.357283635441873,7.717737216779339,342.58695146547876,1,,
00602d2b3a2884fb11fb911d05e1111e,d22a464d679bdf55424aadb43d6e6880,54229abfcfa5649e7003b83dd4755294,1,2017-04-27T11:32:53.000Z,4,2017-04-27T12:14:35.000Z,4,38.8324,-77.4388,38.8444,-77.2042,false,false,EI,2,3,2,1,,VA_Box1,true,,1,37.3275093742351,89.60302695504599,25942.61901509339,1,,
0067024e31f70909b360e3ee9a53ef60,3351c164dc7844b9cecec03acc0d5cc5,a02ffd91ece5e7efeb46db8f10a74059,1,2017-04-29T01:50:33.000Z,6,2017-04-29T01:53:14.000Z,6,38.9288,-77.2418,38.9282,-77.2382,false,false,II,2,3,1,1,VA_Box1,VA_Box1,false,,0,8.359645689743427,48.433734319472165,373.86193223574764,1,,
00853f25c63df381b419f303c4c16810,76f1f999296a4826047d361bac27ff61,54229abfcfa5649e7003b83dd4755294,1,2017-04-27T12:37:35.000Z,4,2017-04-27T13:21:45.000Z,4,38.9339,-76.9557,38.9374,-77.0292,false,false,EI,2,3,2,1,,VA_Box1,true,,1,11.735655543307463,30.940043676329083,8638.746441601328,1,,
00e601b8105dd458c31f6ff16f5574bf,965b193115d80eca4c6c43fee414f202,54229abfcfa5649e7003b83dd4755294,1,2017-04-29T13:24:53.000Z,6,2017-04-29T14:46:02.000Z,6,38.9569,-77.203,38.9479,-77.2514,false,false,II,2,3,2,1,VA_Box1,VA_Box1,false,,2,9.947416167323626,38.971938470180916,13453.880366305202,1,,
00e9c091ee1865a3b8782c4de02f436e,a94d522ca658f2ad8515a3b661653e39,c3e878e27f52e2a57ace4d9a76fd9acf,1,2017-04-28T21:12:47.390Z,5,2017-04-28T21:37:46.613Z,5,38.9363,-77.0651,38.9898,-77.0759,false,false,IE,1,1,1,1,VA_Box1,,true,,0,16.60991618116687,45.370816256191844,6917.213435243761,1,,
00f4b4a3065d3e4b94203f07809f9a06,972cd99a0c7d44aebd8722b7a08414be,ffd52f3c7e12435a724a8f30fddadd9c,1,2017-04-27T18:21:50.000Z,4,2017-04-27T18:22:42.000Z,4,38.3474,-77.495,38.3484,-77.4974,false,false,II,2,4,3,1,VA-Box3,VA-Box3,false,,3,16.063841952590106,16.063841952590106,232.03327264852373,1,,
011efae4480cbdb3f38509785d52d0d5,660d77d225b4beab80a256ffd6dfdff3,c3e878e27f52e2a57ace4d9a76fd9acf,1,2017-04-29T13:46:55.147Z,6,2017-04-29T14:02:42.137Z,6,38.8556,-77.2598,38.8026,-77.2638,false,false,II,1,1,1,1,VA_Box1,VA_Box1,false,,0,26.81060913107477,53.48470992890245,7052.605205843472,1,,
0130d7c665292d7e49186269c7ebaff6,628db856bee7a695dcb4c3438f330651,c3e878e27f52e2a57ace4d9a76fd9acf,1,2017-04-27T01:01:30.540Z,4,2017-04-27T01:07:34.510Z,4,38.9109,-77.252,38.9249,-77.2601,false,false,II,1,1,1,1,VA_Box1,VA_Box1,false,,0,16.924863230491816,18.196887297346784,1711.1506861116964,1,,
0134457680c759fe4fecf36fa7c7cde6,c87b9d550860810d2986e6d85286d1f7,c3e878e27f52e2a57ace4d9a76fd9acf,1,2017-04-27T16:38:58.010Z,4,2017-04-27T16:51:47.003Z,4,38.9413,-77.3218,38.9675,-77.3593,false,false,IE,1,1,1,1,VA_Box1,,true,,0,27.569694515471515,30.732551218254663,5889.13947070444,1,,
0155f014a14409e930d928856efd26f1,267a4296f7f37597cc4318771f0e1c72,54229abfcfa5649e7003b83dd4755294,1,2017-04-27T18:34:21.000Z,4,2017-04-27T19:24:17.000Z,4,38.8688,-77.0512,38.8673,-77.0537,false,false,II,2,3,2,1,VA_Box1,VA_Box1,false,,3,21.271965061377312,79.86075471881233,17703.002034412897,1,,
016a4fc106a3bdfa11cd8f689c688e00,750118e94063961e2c0cee71bd1862d9,c3e878e27f52e2a57ace4d9a76fd9acf,1,2017-04-27T18:36:41.987Z,4,2017-04-27T18:42:56.980Z,4,38.8829,-77.288,38.8693,-77.2619,false,false,II,1,1,1,1,VA_Box1,VA_Box1,false,,0,37.04637960348646,42.21339574086527,3858.9258407361663,1,,
01769013607d870d9a81102a28230fb3,ee334aa21481ebf480af6f9b307f8a97,c3e878e27f52e2a57ace4d9a76fd9acf,1,2017-04-27T13:16:13.950Z,4,2017-04-27T13:51:39.703Z,4,38.6126,-77.2613,38.4916,-77.5503,false,false,II,1,1,1,1,VA-Box2,VA-Box3,true,,0,60.909816715599725,155.6244546573185,35966.45155906563,1,,
01b47583a62db8b69516b2a40dd75a45,5cdb000c2915947adc552b135d79888e,c3e878e27f52e2a57ace4d9a76fd9acf,1,2017-04-28T20:07:27.167Z,5,2017-04-28T21:20:54.017Z,5,38.88,-77.1131,38.7511,-76.8797,false,false,IE,1,1,1,1,VA_Box1,,true,,0,30.059537544750466,93.81617614941224,36796.63139696766,1,,
0209dc48b83bf589fefc505f8c39c2a8,0215b90458b3b4495125d3b8359457f1,54229abfcfa5649e7003b83dd4755294,1,2017-04-28T15:28:30.000Z,5,2017-04-28T15:42:52.000Z,5,38.8806,-77.2716,38.8963,-77.2716,false,false,II,2,3,2,1,VA_Box1,VA_Box1,false,,3,16.012640739337993,45.085875378279724,3834.1378659192637,1,,
0230ce3a2267ddc9e3692cd8e11d8c22,54476bb9274ae7b54875ae2e781132be,54229abfcfa5649e7003b83dd4755294,1,2017-04-27T16:04:35.000Z,4,2017-04-27T16:09:49.000Z,4,38.8316,-77.0251,38.8477,-77.018,false,false,II,2,3,2,1,VA_Box1,VA_Box1,false,,0,24.21013918115583,38.789751042207975,2111.6621396897035,1,,
023f7e594e04617259b296c5c30bf948,81876896db43b31b53b2c819be002ed3,54229abfcfa5649e7003b83dd4755294,1,2017-04-28T14:08:13.000Z,5,2017-04-28T16:55:19.000Z,5,38.7408,-77.5009,38.6897,-77.4242,false,false,EI,2,3,2,1,,VA-Box2,true,,3,24.776631608419937,94.25468997906457,69002.91902944953,1,,
02432b2b530ed531a56ffac1927452b2,f86f86fc37c409cae717edde8bf43d3c,54229abfcfa5649e7003b83dd4755294,1,2017-04-28T09:54:52.000Z,5,2017-04-28T10:24:18.000Z,5,38.3453,-77.4985,38.5695,-77.763,true,false,IE,2,3,2,1,VA-Box3,,true,,3,72.14139366328209,104.86074282147422,35389.36144704338,1,,
02789abda5ab568cb057811668524e36,2ce9b02069daf6e7f6dd7720e1007c48,6cdd60ea0045eb7a6ec44c54d29ed402,1,2017-04-27T16:12:10.000Z,4,2017-04-27T17:32:10.000Z,4,38.7753,-77.0883,39.0835,-77.5171,false,false,IE,2,3,2,1,VA_Box1,,true,,3,51.183614577873215,78.21956749953942,68244.81943716427,1,,
02af8da0ec9d910f62b5c92ebc38cb9c,9f2a93a7380e3cbd69723a3c30eaff17,a02ffd91ece5e7efeb46db8f10a74059,1,2017-04-28T11:35:23.000Z,5,2017-04-28T12:17:53.000Z,5,38.9641,-77.4452,39.0172,-77.1338,false,false,EE,2,3,1,1,,,true,,0,52.69524003053087,104.85632863564908,37325.795021626036,1,,
02b31977534ce50e4e564fec2606cca5,37a7ea2a85802a47894de71069a38c92,c3e878e27f52e2a57ace4d9a76fd9acf,1,2017-04-27T09:56:47.887Z,4,2017-04-27T10:06:06.980Z,4,38.7254,-77.2569,38.7747,-77.3184,true,false,II,1,1,1,1,VA-Box2,VA_Box1,true,,0,49.802914456593385,79.8273030804011,7734.572458966712,1,,
02b31977534ce50e4e564fec2606cca5,37a7ea2a85802a47894de71069a38c92,c3e878e27f52e2a57ace4d9a76fd9acf,1,2017-04-27T09:56:47.887Z,4,2017-04-27T10:06:06.980Z,4,38.7254,-77.2569,38.7747,-77.3184,true,false,II,1,1,1,1,VA_Box1,VA_Box1,true,,0,49.802914456593385,79.8273030804011,7734.572458966712,1,,
02b3966a3215aa5b35b91b7158c7f0ed,97895ec3c6f7b72008a4fd0b2b1fa4e5,f033ab37c30201f73f142449d037028d,1,2017-04-28T10:53:39.000Z,5,2017-04-28T11:28:25.000Z,5,38.8405,-76.861,38.9019,-77.0136,true,false,EI,2,3,2,1,,VA_Box1,true,,3,28.256879129049185,71.9817328240936,16373.291628665722,1,,
033c7548e676a004d825cc9c1fdc6412,87bada35f2942177da4b53e217954b46,54229abfcfa5649e7003b83dd4755294,1,2017-04-27T15:20:59.000Z,4,2017-04-27T15:46:17.000Z,4,38.9619,-77.3658,38.8516,-77.3289,false,false,EI,2,3,2,1,,VA_Box1,true,,1,37.95312079254773,70.34888008482875,16003.56593419096,1,,
03bb2683c3124671cd3bd19a66410aed,0197aad62bcbd9776ad402fd26b7f190,ffd52f3c7e12435a724a8f30fddadd9c,1,2017-04-28T09:08:00.000Z,5,2017-04-28T09:24:46.000Z,5,38.7491,-77.185,38.9707,-77.1791,false,false,II,2,4,3,1,VA_Box1,VA_Box1,false,,0,90.26568917993674,101.56840580495367,25224.24536528232,1,,
04608d2a2461ce8c43e0cfaa770fe45e,9dd794a6e3b8f7b07b464a452a61bd72,c3e878e27f52e2a57ace4d9a76fd9acf,1,2017-04-29T14:45:32.993Z,6,2017-04-29T14:51:37.593Z,6,38.9162,-77.2223,38.9231,-77.2258,false,false,II,1,1,1,1,VA_Box1,VA_Box1,false,,0,9.00058143652185,11.843851881539267,911.5588865988518,1,,
04815765fdcfc5c83fa5fd516aedde41,5f5f83799962c0e204a6bbfb8222778b,54229abfcfa5649e7003b83dd4755294,1,2017-04-28T13:44:37.000Z,5,2017-04-28T13:58:07.000Z,5,38.8328,-77.2078,38.9269,-77.1964,false,false,II,2,3,2,1,VA_Box1,VA_Box1,false,,3,54.700524562893186,89.87962331776922,12307.618026650967,1,,
0483795fa77223a9d3a926768d0d257a,a2c8cf814775164bedbba3389c1de631,c3e878e27f52e2a57ace4d9a76fd9acf,1,2017-04-28T10:36:41.630Z,5,2017-04-28T11:30:58.430Z,5,39.0018,-77.3248,38.8828,-77.0193,true,false,EI,1,1,1,1,,VA_Box1,true,,0,35.8890167331691,85.1250772837588,32467.597137940313,1,,
0492ab8eda048be47d628c603d0bf1a5,6e1acd5f74e855a826a4f43be5608c7d,54229abfcfa5649e7003b83dd4755294,1,2017-04-27T12:07:02.000Z,4,2017-04-27T14:13:40.000Z,4,38.4628,-77.4171,38.315,-77.4958,false,false,IE,2,3,2,1,VA-Box3,,true,,3,22.643098624807678,88.08210439011243,47789.5175975802,1,,
04a7f9280240feb6d7767773a01bf8b5,f6485b1623f06a3979f3b1ebec14f0a6,f033ab37c30201f73f142449d037028d,1,2017-04-28T17:05:14.000Z,5,2017-04-28T18:16:50.000Z,5,38.919,-76.9024,38.6439,-77.3496,false,false,EI,2,3,2,1,,VA-Box2,true,,0,53.01249724505522,197.30814138265316,63261.5800457659,1,,
04f46f44a480c031cb4d92a56bbb100d,a21d58bf63bc9996201c9696c4d7cdca,c3e878e27f52e2a57ace4d9a76fd9acf,1,2017-04-29T22:17:58.987Z,6,2017-04-29T22:39:24.833Z,6,38.9154,-77.2855,38.8812,-77.2296,false,false,II,1,1,1,1,VA_Box1,VA_Box1,false,,0,24.586177322353542,37.89429852226067,8781.677157010836,1,,
