Index,NodeType,Direction,Latitude,Longitude,InterestCount%,AM%,PM%
172,Origin,False,38.74963963963964,-77.284,0.000140,0.000159,0.000126
172,Destination,False,38.79244975429975,-77.12610696209285,0.000140,0.000159,0.000126
173,Origin,False,38.92981981981982,-76.75363207515413,0.000005,0.000008,0.000003
173,Destination,False,38.98900995085995,-77.4897337924949,0.000005,0.000008,0.000003
174,Origin,False,39.11,-76.75607548574631,0.000007,0.000011,0.000004
174,Destination,False,38.6450296068796,-76.97845713096653,0.000007,0.000011,0.000004
175,Origin,True,38.79244975429975,-77.63416,0.000239,0.000349,0.000160
175,Destination,True,38.92981981981982,-77.01881603757707,0.000239,0.000349,0.000160
176,Origin,True,38.79244975429975,-77.48900198916938,0.000680,0.000935,0.000496
176,Destination,True,39.11,-76.75607548574631,0.000680,0.000935,0.000496
177,Origin,False,38.92981981981982,-77.01881603757707,0.001080,0.000958,0.001167
177,Destination,False,38.7433097051597,-76.90744939055115,0.001080,0.000958,0.001167
178,Origin,True,38.595889557739554,-77.41531409803589,0.000084,0.000100,0.000073
178,Destination,True,39.11,-77.02003774287316,0.000084,0.000100,0.000073
179,Origin,True,38.9398699017199,-77.63416,0.000003,0.000004,0.000002
